job_title; company; company_size; industry; required_experience; posting_date; closing_date; link; job_description
Data Scientist / Lead Machine Learning Engineer *Central 7K~10K* (Ref.26698);Reeracoen Singapore Pte Ltd(Recruitment Firm);1 - 50 Employees;Human Resources Management/Consulting;Min 5 years (Manager) ;09-July-2018;08-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-lead-machine-learning-engineer-central-7k10k-ref26698-6606750?fr=21&src=16&srcr=16; Ref.26698 Job description               Industry IT/Telecommunications, Web/Mobile/Game, Publishing/Printing/Advertising/BroadcastingData Scientist / Lead Machine Learning EngineerDepending on the individual’s experience we can consider either position.Job Description:You will contribute and/or lead image and video data analysis and modelling to improve generative video solution and enhance machine learning competency of our company.Responsibilities:Conceptualize, design and evaluate machine learning model using proven and experimental techniques, especially in the field of Computer Vision.Lead modelling and suggest state-of-art solutions to achieve company's business goal.Document insights, visualize data and work closely with software/machine learning engineers in machine learning solution development.Requirements             Masters / Ph.D. in Computer Science, Data Science, Electrical/Computer Engineering, Operations Research or Mathematics/Statistics.Minimum 2 years of relevant experience with machine learning techniques and advanced quantitative analytics (e.g. regression, classification, clustering, time series).Knowledge and proven problem-solving skills in the field of Computer Vision.Coding skill in either or both of the following programming languages: Python, RDesired Skills:Experience with machine learning framework.Experience in participating one or more of Kaggle competitions.Personality:Energetic, open minded, excellent verbal and written communication skills, a great team player who is flexible to work in start-up environment.Work Location Central/Mosque Street Salary 7,000 - 10,000Work Time 10(9):00-19(18):00 WeekdayVariable Bonus, InsuranceAL14 days, ML:14 days, Birthday holiday, Transport allowance, Publication allowance, Salad LunchProbation 3 months**********************************************************************For interested applicants, kindly indicate the following in your resume in order for us to process your application faster.1. Reason for leaving past and present employment(s)2. Expected / Last drawn salary3. Availability date Interested candidates, kindly email resume (with stated job position and Ref No.) to: [email protected]Registration No.: R1652378 (Bao Jing Xian)We regret that only shortlisted candidates will be notified. Posted on behalf by R1874087 (Teo Yun Xuan)  
Data Scientist (Video&Image| Analytics/AI/Machine Learning);HRnet One Pte Ltd(Recruitment Firm);1 - 50 Employees;Human Resources Management/Consulting;Min 2 years (Junior Executive) ;09-July-2018;08-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-videoimage-analyticsaimachine-learning-6605808?fr=21&src=16&srcr=16; Our client is hiring a researcher for their R&D department. This position is primarily focused on creating cutting edge technologies and innovative solutions to address challenges which our society faces. The R&D department works closely with their company’s business groups and customers to produce a valued solution through methods such as developing new prototypesResponsibilities:Research and development IT system related image/video processing and AIConduct and manage development team Technical presentation at internal/external conference  Create technical reportRequirements:Must have research experience in image & video analysis, or AI technology or Machine Learning Top notch knowledge in professional programming skill in either Java, C++, Python or Javascript  Ability to create technical report and to conduct presentation materials for customers         Candidates with journal/conference publications have added advantageMinimum Master’s Degree or PhD qualifications Minimum 2 years of relevant work experience in image analysis or AI technology as researchGood communication & presentation skillsCandidate must possess at least a Bachelor's Degree Computer Science/Information Technology or equivalent Alvin LeeR1875487HRnet One Pte Ltd16S8408 
Data Scientist / Lead Machine Learning Engineer (IT/Up to 10k/Central);Good Job Creations (Singapore) Pte Ltd(Recruitment Firm);1 - 50 Employees;Human Resources Management/Consulting;Min 2 years (Senior Executive) ;09-July-2018;08-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-lead-machine-learning-engineer-itup-to-10kcentral-6605214?fr=21&src=16&srcr=16; [Order Number:1807-50829] Responsibilities:Lead image and video data analysis and modelling to improve generative video solutionConceptualize, design and evaluate machine learning model using proven and experimental techniques, especially in the field of Computer Vision.Lead modelling and suggest state-of-art solutions to achieve business goal.Document insights, visualize data and work closely with software/machine learning engineers in machine learning solution development.Requirements:Candidates with at least 3 years working experience in Software Engineering, with at least 2 years in Machine Learning EngineeringMinimum Degree in Computer Science / Data Science / Mathematics / Statistics related fieldExperience in machine learning techniques and advanced quantitative analytics (e.g. regression, classification, clustering, time series)Experience in Python / RExperience in machime learning frameworkTo apply, please kindly email your updated resume to [email protected]We regret that only shortlisted candidates will be notified. However, rest assured that all applications will be updated to our resume bank for future opportunitiesEA Personnel Name: Tan Yi XinEA Personnel Registration Number: R1549930  
Data Scientist;HCGI Pte. Ltd.(Recruitment Firm);1 - 50 Employees;Human Resources Management/Consulting;Min 2 years (Senior Executive) ;07-July-2018;06-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-6602344?fr=21&src=16&srcr=16; Our client is a fast growing and dynamic exchange house that provides the simplest way for you to control your risk on cryptocurrencies. Never lose another night’s sleep because of a flash crash, they will put the power back into your hands with their state-of-the-art support systems. "Be a part of this project that will change the face of crypto-trading forever" is what the client preaches.   Job DescriptionTo perform full life-cycle of Data Scientist / Analyst activities, including conceptualization, visualization to operationalization. - Primary focus will be in applying data science to solve business problems| doing statistical analysis, building high-quality prediction systems, and use deep learning techniques- Able to understand and solve the business problem by translating into a data model and building insights into an actionable outcome- Research, design, implement and validate models / algorithms to analyse diverse sources of data to achieve targeted outcomes- Carry out behaviour analytics and deliver actionable insights in real time| through behaviour segmentation, predictive modelling, churn prevention, statistical simulations and what-if scenarios.  Scientist Requirements* Postgraduate degree in a scientific, mathematical or computing subject (Mathematics, Natural Sciences, Computer Science, Artificial Intelligence, Robotics, Data Science, Engineering, etc.) or equivalent and/or relevant professional qualification and/or significant relevant consulting/industry expertise.* Solid OOP and software design skills to create software that’s extensible, reusable and meets desired architectural objectives|* Programming skills in Python and SQL. Experience with Java, GoLang, Scala or C++ desirable|* Experience working with SQL and NoSQL technologies such as MySQL, PostgreSQL, MongoDB, Cassandra or Redis|* Experience building large-scale (big) data processing systems using MapReduce or frameworks such as Spark and Hive|* Experience using Python libraries such as Sklearn, Pandas, Numpy, Scipy, PyMC3, Nltk, Keras, TensorFlow and Theano|* Familiarity with Message Broker architectures such as RabbitMQ, ZeroMQ or Kafka.  
Data Scientist (Risk/Analytics);    							    							        							       Randstad - Corporate    							     																						(Recruitment Firm);51 - 200 Employees;Human Resources Management/Consulting; Junior Executive ;06-July-2018;05-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-riskanalytics-6601665?fr=21&src=16&srcr=16;    about the company Our client is a newly founded and funded risk technology product company developing a platform for peer-to-peer cryptocurrency trading. They are hiring a Data Scientist with Risk/ Financial Services background who would thrive in a start-up environment in a lean team.about the role You will: Work closely with the Chief Data Scientist on developing Machine Learning algorithms for the pricing engine of the platformDevelop Machine Learning and AI solutions to solve business problemsWork together with traders, advisors and developers to develop the analytics and pricing platform that will be launched in a few months' timeHelp the team deploy models to practice and make frequent model improvements as new data is availableAdvise on implementation of advanced data analytics models skills and experience required PhD or Masters specialisation in Mathematics, Computer Science, Artificial Intelligence, Robotics, Data Science, etcSolid OOP and software design skills to create software that's extensible, reusable and meets desired architectural objectives3+ years of industry, hands-on experience in Machine Learning, Predictive Analytics, AIGood knowledge in a wide variety of advanced data analysis and machine learning techniques, and experience in developing solutions in response to real-world business problemsProgramming skills in Python and SQL. Experience with Java, GoLang, Scala or C++Experience working with SQL and NoSQL technologies such as MySQL, PostgreSQL, MongoDB, Cassandra or RedisExperience building large-scale (big) data processing systems using MapReduce or frameworks such as Spark and HiveExperience using Python libraries such as Sci-kit learn, Pandas, Numpy, Scipy, Nltk, Keras, TensorFlowFamiliarity with Message Broker architectures such as RabbitMQ, ZeroMQ or Kafka will be advantageous To apply online please use the 'apply' function, alternatively you may send your CV to sarah.yang(@)randstad.com.sg or contact Sarah Yang at +65 6510 3633.Referrals are greatly appreciated!(EA: 94C3609/ R1657816)     
Senior Data Scientist;Ambition Group Singapore Pte. Ltd. (SG)(Recruitment Firm);51 - 200 Employees;Human Resources Management/Consulting; Junior Executive ;05-July-2018;04-August-2018;https://www.jobstreet.com.sg/en/job/senior-data-scientist-6597507?fr=21&src=16&srcr=16;   HaTCH is a unique recruitment solution and a Division of Ambition Group, exclusively for the start-up community. Our client a Travel Tech Startup is a technology-led, affordable alternative to a traditional hotel chain company, providing revenue management, distribution and marketing tailored to increasing revenue. The solution that they offer will empower thousands of independent Hotels across the world to deliver on full potential of their assets. They are looking to hire a Senior Data Scientist.The primary focus for the role will be in applying data mining techniques, doing statistical analysis, and building high quality prediction systems integrated with our products. The ideal candidate will help discover features hidden in vast amounts of pricing and occupancy data, that drive rate optimization for hotels in various geo-locations. As an early-stage start-up, the role will be very dynamic. As such we need someone smart, quick-minded, ambitious, and flexible. The role will grow as you grow!To qualify, individuals must possess:At least 7 years experience in applying Machine Learning techniques to prediction problems especially in the e-commerce, hospitality or revenue management spaceExcellent understanding of machine learning techniques and algorithms, such as Gradient Boosting, k-NN, Naive Bayes, SVM, Decision Forests, etc.Good applied statistics skills, such as distributions, statistical testing, regression, etc.Experience with common data science toolkits, such as TensorFlow, R, NumPy, MatLab. Excellence in at least one of these is highly desirable.Experience with relational databases like MySQL, Spark, NoSQL database, MongoDB/Elasticsearch is a plus.Good scripting and programming skillsInterested applicants, please send your updated resume in MS Word format to [email protected] Only shortlisted applicants will be notified.www.hatch.careers /www.ambition.com.sgData provided is for recruitment purposes only.BRN 200611680D / EA 10C5117 / R1114515 
Data Scientist / Analyst ( UP $7K/ JURONG/ PhD/ Masters);    							    							        							       Search Index Pte Ltd    							     																						(Recruitment Firm);1 - 50 Employees;Human Resources Management/Consulting;Min 2 years (Manager) ;04-July-2018;03-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-analyst-up-7k-jurong-phd-masters-6596569?fr=21&src=16&srcr=16; UP $7K / MNC Jurong Area AWS + BONUS PHD / Masters in Physics, Maths, Chemistry and Computer Sciences Exp in Data Mining / AnalysisExp in Production Industry an added advantage  Responsibilities: Perform Data Analysis / MiningTransform Logic, Data into Algorithms Transfer findings and knowledge to Production / Product Development Ensure cost control in Projects Support DOE during Production process Requirement: PhD, Masters in Chemistry, Mathematics, Physics, Computer Sciences  To apply, please email your detailed CV in MS Word format to [email protected] with the following details inside your CV for faster processing:• Reasons for leaving each past  & current employment• Salary drawn for each past & current employment• Expected Salary• Earliest availability dateWe regret that only short-listed candidates will be contacted shortly.EA Licence No. | 14C7092EA Registration No. | R1110636EA Personnel | Pang Dan Pei (Danna)  
(Master in Com Science/No Exp Ok!) Data Scientist - (Top IT MNC/ West/$8.5K+);Achieve Career Consultant Pte Ltd(Recruitment Firm);51 - 200 Employees;Human Resources Management/Consulting;Min 2 years (Junior Executive) ;03-July-2018;02-August-2018;https://www.jobstreet.com.sg/en/job/master-in-com-scienceno-exp-ok-data-scientist-top-it-mnc-west85k-6593943?fr=21&src=16&srcr=16; S$6,000 to S$8,500 + AWS + Performance BonusGlobal Listed MNC with Great Career ProgressionMonday to Friday / WestMachine learning/ Deep Learning/ Data Analysis/ Hadoop/ Spark/ Java/ Python/ RCandidate Must be willing to deploy out to government agencyOur Client is a leading Global MNC in IT Solution. They are looking for unique individual to join their growing business as a Data Scientist RESPONSIBILITIES:Work with and alongside stakeholders to model and frame business scenarios that are meaningful and impactful on critical business processes and/or decisionsIdentify what data is available and relevant for problem solvingDesign and develop innovative and effective approaches to solve clients' analytics problemsCollaborate and communicate with management, internal, and external partners regarding analysis results, methodologies, project progress, and issue resolutionProvide guidance and mentoring to less-experienced team membersREQUIREMENTS:Ph.D. or Master degree in Computer Science/Statistics/Mathematics/Physics or a related quantitative disciplineMinimum 2 years’ experience in data analysis/machine learning/deep learningstrong knowledge of data mining algorithms and techniquesStrong knowledge of big data processing framework and tools, such as Spark, Hadoop, MapReduce, etc.Proficiency in one or more programming languages including but not limited to: Python, Java, Scala, RExcellent written and verbal communication skillsAbility to effectively communicate analysis results to customers and negotiate options at management levelsOTHER INFORMATION:         Location                  : West         Working days          : 5 days -  Monday to Friday         Salary                      : $6,000 to $8,500  (salary will commensurate according to experience & qualifications).The Company strives to achieve employee satisfaction and provides conducive working environment, attractive incentives and remuneration to all staff. HOW TO APPLY:If you are a team player, meticulous & organized, and more importantly, believe that YOU CAN MAKE A DIFFERENCE, we would like to hear from you.Simply submit your application by emailing a detailed copy of your updated Resume in MS Word Format to Alvin Wan Wei Jie (EA Personnel Reg. No.: R1770659) Email: [email protected] or call your friendly Consultant, Alvin, at 6590 9957 or 9117 2578 for a confidential discussion. Please indicate the below information in your resume:Current & Expected SalaryReason(s) for leaving        Notice Period / Availability to commence workWe regret only short listed candidate will be notified. All applications will be treated with the strictest confidence. By submitting any application or résumé to us, you will be deemed to have agreed and consented to us collecting, using, retaining and disclosing your personal information to prospective employers for their consideration. YOUR SUCCESS IS OUR ACHIEVEMENT!  
(Analysis) Data Scientist - (Listed IT MNC/$6K to $8.5K + GD BONUS/5 Days/ West);Achieve Career Consultant Pte Ltd(Recruitment Firm);51 - 200 Employees;Human Resources Management/Consulting;Min 2 years (Junior Executive) ;03-July-2018;02-August-2018;https://www.jobstreet.com.sg/en/job/analysis-data-scientist-listed-it-mnc6k-to-85k-gd-bonus5-days-west-6592340?fr=21&src=16&srcr=16; S$6,000 to S$8,500 + AWS + Performance BonusGlobal Listed MNC with Great Career ProgressionMonday to Friday / WestMachine learning/ Deep Learning/ Data Analysis/ Hadoop/ Spark/ Java/ Python/ RCandidate Must be willing to deploy out to government agencyOur Client is a leading Global MNC in IT Solution. They are looking for unique individual to join their growing business as a Data Scientist RESPONSIBILITIES:Work with and alongside stakeholders to model and frame business scenarios that are meaningful and impactful on critical business processes and/or decisionsIdentify what data is available and relevant for problem solvingDesign and develop innovative and effective approaches to solve clients' analytics problemsCollaborate and communicate with management, internal, and external partners regarding analysis results, methodologies, project progress, and issue resolutionProvide guidance and mentoring to less-experienced team membersREQUIREMENTS:Ph.D. or Master degree in Computer Science/Statistics/Mathematics/Physics or a related quantitative disciplineMinimum 2 years’ experience in data analysis/machine learning/deep learningstrong knowledge of data mining algorithms and techniquesStrong knowledge of big data processing framework and tools, such as Spark, Hadoop, MapReduce, etc.Proficiency in one or more programming languages including but not limited to: Python, Java, Scala, RExcellent written and verbal communication skillsAbility to effectively communicate analysis results to customers and negotiate options at management levelsOTHER INFORMATION:         Location                  : West         Working days          : 5 days -  Monday to Friday         Salary                      : $6,000 to $8,500  (salary will commensurate according to experience & qualifications).The Company strives to achieve employee satisfaction and provides conducive working environment, attractive incentives and remuneration to all staff. HOW TO APPLY: If you are a self-driven, resourceful & independent, and more importantly, believe that YOU CAN MAKE A DIFFERENCE, we would like to hear from you. Simply submit your applicationby emailing a detailed copy of your updated Resume in MS Word Format to Wynn Tham Guo Yao (EA Personnel Reg. No.: R1764185) Email: ascend4 @ achievegroup.asiaor call your friendly Consultant, Wynn, at 6590 9946 or 8282 3717 for a confidential discussion. Please indicate the below information in your resume:         Current & Expected Salary         Reason(s) for leaving         Notice Period / Availability to commence workWe regret only short listed candidate will be notified. All applications will be treated with the strictest confidence.By submitting any application or résumé to us, you will be deemed to have agreed and consented to us collecting, using, retaining and disclosing your personal information to prospective employers for their consideration. YOUR SUCCESS IS OUR ACHIEVEMENT!  
Senior Data Scientist;    							    							        							       Deloitte & Touche Enterprise Risk Services Pte Ltd    							     																					;51 - 200 Employees;Consulting (Business & Management);Min 5 years (Manager) ;03-July-2018;02-August-2018;https://www.jobstreet.com.sg/en/job/senior-data-scientist-6531362?fr=21&src=16&srcr=16; Your role at DeloitteAs a Senior Data Scientist, you may be involved in any one of these activities:• Take a leading role in designing, executing and delivering advisory services to high growth organizations with a diverse team consisting of data scientists, data architects, software developers, information designers, and business/industry subject matter experts• Lead, guide, and perform “hands on” statistical modelling and mathematical modeling, and work with junior resources to lead solution design and ensure quality of models and analysis• Play a leading role in the overall sales process, including creating and fostering client relationships, identifying new approaches and opportunities, and managing leads across the entire sales cycle• Manage different components of projects including managing teams of analysts and senior analysts of various sizes, day-to-day execution of the analytical solution and overall project, and communication with internal stakeholders and external clients.• Lead the development of the methodology for analytical solutions for clients business problems• Lead teams to integrate, and aggregate large amounts of data on a granular level, from structured and unstructured data sources to prepare analytical data set.• Participate in various structured and ad-hoc analysis projects with cross-functional teams within Deloitte• Lead the planning, data collection, and data analysis on client projects, and lead pitches and management of proposal bids What you will bring• Strong experience with applied statistical analytical techniques, algorithm development, data mining, and predictive models. Experience in clustering / segmentation, graph analysis, natural language processing, and / or other machine learning techniques preferred.• Specifically, 5-8 years work experience in the field of data science. Practical experience in building and deploying predictive models within large organizations, as well as building and data science leading teams• Applying supervised and unsupervised machine learning techniques to applied problems such as customer segmentation, fraud or risk analysis, revenue or product usage forecasting, etc.• Experience in working with databases and Big Data platforms to collect, transform and extract the right information for a machine learning use case• Experience in translating machine learning solutions to business value and driving deployment and adoption across organizations• Minimum of Honors Bachelor’s degree in a quantitative discipline including Econometrics, Marketing Science, Decision Sciences, Applied Mathematics, Statistics, or other quantitative field is required. Advanced degree (MA/MSc, Ph.D. equivalent or higher) is preferred.• Statistical software experience using (one or more): Python, R, SPSS Modeller, SAS, or similar tools is required• Machine learning framework experience using one or more: Tensorflow, Scikit-learn, Torch, or similar.• Database and programming languages experience and data manipulation and integration skills using (one or more) SQL, Postgres, Oracle, Hadoop, NoSQL Databases, Graph Databases or similar tools is required• Project management and people management experience is required• Strong track record exemplifying ability to quickly understand business problems, developing solutions and insights, and communicating them by leveraging data and analytics• Experience with social media analytics and/or text mining and/or optimization is an asset• Enthusiastic about solving complex problems with a variety of analytical tools• Strong oral and written communication skills are requiredJoin Deloitte and bring back that loving feeling. And love the company you keep. Lead yourself. Lead a team. Lead the firm. It’s all possible at Deloitte. Deloitte is an inclusive employer dedicated to building a diverse workforce. We encourage applications from all qualified candidates and will accommodate applicants’ needs under the respective provincial human rights codes throughout all stages of the recruitment and selection process. Please advise the Recruiter to ensure your accessibility needs are accommodated throughout this process. Information received relating to accommodation will be addressed confidentially. We thank all applicants in advance for their interest| however, only those candidates selected for an interview will be contacted.  
Data Scientist (5 days/ Semiconductor/ Mfg ) (SSO 430629);TODAY'S CAREER PTE. LTD.(Recruitment Firm);1 - 50 Employees;Human Resources Management/Consulting;Min 3 years (Senior Executive) ;29-June-2018;29-July-2018;https://www.jobstreet.com.sg/en/job/data-scientist-5-days-semiconductor-mfg-sso-430629-6584336?fr=21&src=16&srcr=16; 5 days work weekSemiconductorChangi / Tampines Integrate company tool and customer’s quality data to provide statistical or machine learning analysis to improve company equipment overall efficiencyPartner with customer’s Data science group and company process engineers to define problem statements, acquire and analyse data , create visualization to “explain the data” and to identify sensors of interest that correlate to customer quality data (yield, defect, CD, etch rate etc.)Understand the data infrastructure’s requirements, define the best data storage solution and support company development team to design data analytics applications.These applications will extract data ( and images) from relational databases and big data storages, processing and analysing data, calculating summaries and indicators, detecting patterns and finding the root cause, performing commonality analysis and data mining. Master / Degree in Computer Science/Data Science/Statistics or relevantMin. 3 years’ of experiencePrior semiconductor manufacturing data analysis experience preferred Strong knowledge in one or more of the following areas: Big Data Technologies, relational databases, machine learning algorithms, data mining, yield analysis,statistical analysis, and image processing. Expertise in Web development, Hadoop, HBase, Java, Python, R and SQL is/are preferredStrong written and oral communication, analytical, problem solving, leadership and teamwork skills Interested candidates, please state last / expected salaries, notice period together with a recent photograph and email to: [email protected] (In MS Words format preferred)Attn: Serene Ong (Registration No.: R1102059)TODAY'S CAREER PTE. LTD.10 Anson Road International Plaza #30-13Singapore 079903Fax: 6227 6121Employment Agency Number: 96C3160GST Registration Number: 201008417CLog in to our website for the most current list of job advertisements: (Click the advertisement link at Job Seeker page)Website: www.todaycareer.com.sgEmail: [email protected]  
